symbol,name,currency,exchange,mic_code,country,type
MNTK,"Montauk Renewables, Inc.",USD,NASDAQ,XNCM,United States,Common Stock
MNTS,Momentus Inc.,USD,NASDAQ,XNGS,United States,Common Stock
MNTSW,Momentus Inc.,USD,NASDAQ,XNGS,United States,Common Stock
MNTV,Momentive Global Inc.,USD,NASDAQ,XNGS,United States,Common Stock
MNTX,Manitex International Inc,USD,NASDAQ,XNCM,United States,Common Stock
MOB,Mobilicom Ltd-Australia,USD,NASDAQ,XNCM,United States,American Depositary Receipt
MOBBW,Mobilicom Limited,USD,NASDAQ,XNCM,United States,Common Stock
MOBL,MobileIron Inc,USD,NASDAQ,XNGS,United States,Common Stock
MOBQ,"Mobiquity Technologies, Inc.",USD,NASDAQ,XNCM,United States,Common Stock
MOBQW,"Mobiquity Technologies, Inc.",USD,NASDAQ,XNCM,United States,Common Stock
MOBV,Mobiv Acquisition Corp,USD,NASDAQ,XNMS,United States,Common Stock
MOBVU,Mobiv Acquisition Corp,USD,NASDAQ,XNMS,United States,Unit
MOBVW,Mobiv Acquisition Corp,USD,NASDAQ,XNMS,United States,Common Stock
MODD,"Modular Medical, Inc.",USD,NASDAQ,XNCM,United States,Common Stock
MODV,ModivCare Inc.,USD,NASDAQ,XNGS,United States,Common Stock
MOFG,MidWestOne Financial Group Inc,USD,NASDAQ,XNGS,United States,Common Stock
MOGO,Mogo Inc,USD,NASDAQ,XNCM,United States,Common Stock
MOHO,ECMOHO Ltd,USD,NASDAQ,XNMS,United States,Depositary Receipt
MOLN,Molecular Partners AG,USD,NASDAQ,XNGS,United States,Common Stock
MOMO,Momo Inc,USD,NASDAQ,XNGS,United States,Depositary Receipt
MOND,"Mondee Holdings, Inc.",USD,NASDAQ,XNMS,United States,Common Stock
MOR,MorphoSys AG,USD,NASDAQ,XNGS,United States,Depositary Receipt
MORF,Morphic Holding Inc,USD,NASDAQ,XNMS,United States,Common Stock
MORN,Morningstar Inc,USD,NASDAQ,XNGS,United States,Common Stock
MOTS,Motus GI Holdings Inc,USD,NASDAQ,XNCM,United States,Common Stock
MOVE,Movano Inc.,USD,NASDAQ,XNCM,United States,Common Stock
MOXC,Moxian Inc,USD,NASDAQ,XNCM,United States,Common Stock
MPAA,Motorcar Parts of America Inc,USD,NASDAQ,XNGS,United States,Common Stock
MPAC,Model Performance Acquisition Corp.,USD,NASDAQ,XNCM,United States,Common Stock
MPB,Mid Penn Bancorp Inc,USD,NASDAQ,XNMS,United States,Common Stock
MPRA,Mercato Partners Acquisition Corporation,USD,NASDAQ,XNMS,United States,Common Stock
MPRAU,Mercato Partners Acquisition Corporation,USD,NASDAQ,XNMS,United States,Unit
MPRAW,Mercato Partners Acquisition Corporation,USD,NASDAQ,XNMS,United States,Common Stock
MPWR,Monolithic Power Systems Inc,USD,NASDAQ,XNGS,United States,Common Stock
MQ,"Marqeta, Inc.",USD,NASDAQ,XNGS,United States,Common Stock
MRAI,"Marpai, Inc.",USD,NASDAQ,XNCM,United States,Common Stock
MRAM,Everspin Technologies Inc,USD,NASDAQ,XNMS,United States,Common Stock
MRBK,Meridian Corp,USD,NASDAQ,XNGS,United States,Common Stock
MRCC,Monroe Capital Corp,USD,NASDAQ,XNGS,United States,Common Stock
MRCY,Mercury Systems Inc,USD,NASDAQ,XNGS,United States,Common Stock
MREO,Mereo Biopharma Group PLC,USD,NASDAQ,XNMS,United States,Depositary Receipt
MRIN,Marin Software Inc,USD,NASDAQ,XNMS,United States,Common Stock
MRKR,Marker Therapeutics Inc,USD,NASDAQ,XNCM,United States,Common Stock
MRM,MEDIROM Healthcare Technologies Inc.,USD,NASDAQ,XNCM,United States,Common Stock
MRNA,Moderna Inc,USD,NASDAQ,XNGS,United States,Common Stock
MRNS,Marinus Pharmaceuticals Inc,USD,NASDAQ,XNMS,United States,Common Stock
MRSN,Mersana Therapeutics Inc,USD,NASDAQ,XNGS,United States,Common Stock
MRTN,Marten Transport Ltd,USD,NASDAQ,XNGS,United States,Common Stock
MRTX,Mirati Therapeutics Inc,USD,NASDAQ,XNGS,United States,Common Stock
MRUS,Merus NV,USD,NASDAQ,XNMS,United States,Common Stock
MRVI,Maravai LifeSciences Holdings Inc,USD,NASDAQ,XNGS,United States,Common Stock
MRVL,Marvell Technology Group Ltd,USD,NASDAQ,XNGS,United States,Common Stock
MSAC,Medicus Sciences Acquisition Corp.,USD,NASDAQ,XNCM,United States,Common Stock
MSACW,Medicus Sciences Acquisition Corp.,USD,NASDAQ,XNCM,United States,Common Stock
MSBI,Midland States Bancorp Inc,USD,NASDAQ,XNGS,United States,Common Stock
MSBIP,"Midland States Bancorp, Inc. - Depositary Shares Each Representing a 1/40th Interest in a Share of 7.750% Fixed-Rate Reset Non-Cumulative Perpetual Preferred St",USD,NASDAQ,XNGS,United States,Common Stock
MSDA,MSD Acquisition Corp.,USD,NASDAQ,XNCM,United States,Common Stock
MSDAU,MSD Acquisition Corp.,USD,NASDAQ,XNCM,United States,Unit
MSEX,Middlesex Water Co,USD,NASDAQ,XNGS,United States,Common Stock
MSFT,Microsoft Corp,USD,NASDAQ,XNGS,United States,Common Stock
MSGM,Motorsport Games Inc.,USD,NASDAQ,XNCM,United States,Common Stock
MSPR,"MSP Recovery, Inc.",USD,NASDAQ,XNMS,United States,Common Stock
MSSA,Metal Sky Star Acquisition Corporation,USD,NASDAQ,XNMS,United States,Common Stock
MSSAR,Metal Sky Star Acquisition Corporation,USD,NASDAQ,XNMS,United States,Common Stock
MSSAU,Metal Sky Star Acquisition Corp,USD,NASDAQ,XNMS,United States,Unit
MSSAW,Metal Sky Star Acquisition Corporation,USD,NASDAQ,XNMS,United States,Common Stock
MSTR,MicroStrategy Inc,USD,NASDAQ,XNGS,United States,Common Stock
MSVB,Mid-Southern Bancorp Inc,USD,NASDAQ,XNCM,United States,Common Stock
MTAC,MedTech Acquisition Corporation,USD,NASDAQ,XNCM,United States,Common Stock
MTACU,MedTech Acquisition Corporation,USD,NASDAQ,XNCM,United States,Unit
MTACW,MedTech Acquisition Corporation,USD,NASDAQ,XNCM,United States,Common Stock
MTBC,MTBC Inc,USD,NASDAQ,XNMS,United States,Common Stock
MTBCP,MTBC Inc,USD,NASDAQ,XNMS,United States,Preferred Stock
MTC,MMTEC Inc,USD,NASDAQ,XNCM,United States,Common Stock
MTCH,Match Group Inc,USD,NASDAQ,XNGS,United States,Common Stock
MTEK,Maris-Tech Ltd.,USD,NASDAQ,XNCM,United States,Common Stock
MTEKW,Maris-Tech Ltd.,USD,NASDAQ,XNCM,United States,Common Stock
MTEM,Molecular Templates Inc,USD,NASDAQ,XNCM,United States,Common Stock
MTEX,Mannatech Inc,USD,NASDAQ,XNGS,United States,Common Stock
MTLS,Materialise NV,USD,NASDAQ,XNGS,United States,Depositary Receipt
MTP,Midatech Pharma PLC,USD,NASDAQ,XNCM,United States,Depositary Receipt
MTRX,Matrix Service Co,USD,NASDAQ,XNGS,United States,Common Stock
MTRY,Monterey Bio Acquisition Corporation,USD,NASDAQ,XNMS,United States,Common Stock
MTRYU,Monterey Bio Acquisition Corporation,USD,NASDAQ,XNMS,United States,Unit
MTRYW,Monterey Bio Acquisition Corporation,USD,NASDAQ,XNMS,United States,Common Stock
MTSI,MACOM Technology Solutions Holdings Inc,USD,NASDAQ,XNGS,United States,Common Stock
MTTR,"Matterport, Inc.",USD,NASDAQ,XNMS,United States,Common Stock
MU,Micron Technology Inc,USD,NASDAQ,XNGS,United States,Common Stock
MULN,"Mullen Automotive, Inc.",USD,NASDAQ,XNCM,United States,Common Stock
MURF,Murphy Canyon Acquisition Corp.,USD,NASDAQ,XNMS,United States,Common Stock
MURFU,Murphy Canyon Acquisition Corp,USD,NASDAQ,XNMS,United States,Unit
MURFW,Murphy Canyon Acquisition Corp.,USD,NASDAQ,XNMS,United States,Common Stock
MVBF,MVB Financial Corp,USD,NASDAQ,XNCM,United States,Common Stock
MVIS,MicroVision Inc,USD,NASDAQ,XNMS,United States,Common Stock
MVST,"Microvast Holdings, Inc.",USD,NASDAQ,XNGS,United States,Common Stock
MVSTW,"Microvast Holdings, Inc.",USD,NASDAQ,XNGS,United States,Common Stock
MXCT,"MaxCyte, Inc.",USD,NASDAQ,XNGS,United States,Common Stock
MXL,MaxLinear Inc,USD,NASDAQ,XNGS,United States,Common Stock
MYFW,First Western Financial Inc,USD,NASDAQ,XNGS,United States,Common Stock
MYGN,Myriad Genetics Inc,USD,NASDAQ,XNGS,United States,Common Stock
MYMD,"MyMD Pharmaceuticals, Inc.",USD,NASDAQ,XNCM,United States,Common Stock
MYNA,Mynaric AG - American Depositor,USD,NASDAQ,XNGS,United States,Depositary Receipt
MYNZ,Mainz Biomed B.V.,USD,NASDAQ,XNCM,United States,Common Stock
MYPS,"PLAYSTUDIOS, Inc.",USD,NASDAQ,XNMS,United States,Common Stock
MYPSW,PLAYSTUDIOS Inc,USD,NASDAQ,XNMS,United States,Common Stock
MYRG,MYR Group Inc,USD,NASDAQ,XNGS,United States,Common Stock
MYSZ,My Size Inc,USD,NASDAQ,XNCM,United States,Common Stock
NA,Nano Labs Ltd,USD,NASDAQ,XNMS,United States,American Depositary Receipt
NAAC,North Atlantic Acquisition Corporation,USD,NASDAQ,XNCM,United States,Common Stock
NAACW,North Atlantic Acquisition Corporation,USD,NASDAQ,XNCM,United States,Common Stock
NAAS,NaaS Technology Inc,USD,NASDAQ,XNCM,United States,American Depositary Receipt
NAII,Natural Alternatives International Inc,USD,NASDAQ,XNMS,United States,Common Stock
NAMS,NewAmsterdam Pharma Company N.V.,USD,NASDAQ,XNMS,United States,Common Stock
NAMSW,NewAmsterdam Pharma Company N.V.,USD,NASDAQ,XNCM,United States,Common Stock
NAOV,NanoVibronix Inc,USD,NASDAQ,XNCM,United States,Common Stock
NARI,Inari Medical Inc,USD,NASDAQ,XNGS,United States,Common Stock
NATH,Nathan's Famous Inc,USD,NASDAQ,XNGS,United States,Common Stock
NATI,National Instruments Corp,USD,NASDAQ,XNGS,United States,Common Stock
NATR,Nature's Sunshine Products Inc,USD,NASDAQ,XNCM,United States,Common Stock
NAUT,"Nautilus Biotechnology, Inc.",USD,NASDAQ,XNGS,United States,Common Stock
NAVI,Navient Corp,USD,NASDAQ,XNGS,United States,Common Stock
NBEV,New Age Beverages Corp,USD,NASDAQ,XNAS,United States,Common Stock
NBIX,Neurocrine Biosciences Inc,USD,NASDAQ,XNGS,United States,Common Stock
NBN,Northeast Bank,USD,NASDAQ,XNMS,United States,Common Stock
NBRV,Nabriva Therapeutics PLC,USD,NASDAQ,XNCM,United States,Common Stock
NBSE,NeuBase Therapeutics Inc,USD,NASDAQ,XNCM,United States,Common Stock
NBST,Newbury Street Acquisition Corporation,USD,NASDAQ,XNCM,United States,Common Stock
NBSTU,Newbury Street Acquisition Corporation,USD,NASDAQ,XNCM,United States,Unit
NBTB,NBT Bancorp Inc,USD,NASDAQ,XNGS,United States,Common Stock
NBTX,Nanobiotix S.A.,USD,NASDAQ,XNGS,United States,Common Stock
NCAC,Newcourt Acquisition Corp,USD,NASDAQ,XNMS,United States,Common Stock
NCACU,Newcourt Acquisition Corp,USD,NASDAQ,XNMS,United States,Unit
NCACW,Newcourt Acquisition Corp,USD,NASDAQ,XNMS,United States,Common Stock
NCMI,National CineMedia Inc,USD,NASDAQ,XNGS,United States,Common Stock
NCNA,NuCana PLC,USD,NASDAQ,XNGS,United States,Depositary Receipt
NCNO,nCino Inc,USD,NASDAQ,XNGS,United States,Common Stock
NCPL,Netcapital Inc.,USD,NASDAQ,XNCM,United States,Common Stock
NCPLW,Netcapital Inc.,USD,NASDAQ,XNCM,United States,Common Stock
NCRA,Nocera Inc.,USD,NASDAQ,XNCM,United States,Common Stock
NCSM,NCS Multistage Holdings Inc,USD,NASDAQ,XNCM,United States,Common Stock
NCTY,The9 Ltd,USD,NASDAQ,XNCM,United States,Depositary Receipt
NDAQ,Nasdaq Inc,USD,NASDAQ,XNGS,United States,Common Stock
NDLS,Noodles & Co,USD,NASDAQ,XNGS,United States,Common Stock
NDRA,ENDRA Life Sciences Inc,USD,NASDAQ,XNCM,United States,Common Stock
NDSN,Nordson Corp,USD,NASDAQ,XNGS,United States,Common Stock
NECB,"Northeast Community Bancorp, Inc.",USD,NASDAQ,XNCM,United States,Common Stock
NEGG,"Newegg Commerce, Inc.",USD,NASDAQ,XNCM,United States,Common Stock
NEO,NeoGenomics Inc,USD,NASDAQ,XNCM,United States,Common Stock
NEOG,Neogen Corp,USD,NASDAQ,XNGS,United States,Common Stock
NEON,Neonode Inc,USD,NASDAQ,XNCM,United States,Common Stock
NEOV,"NeoVolta, Inc.",USD,NASDAQ,XNCM,United States,Common Stock
NEOVW,NeoVolta Inc.,USD,NASDAQ,XNCM,United States,Common Stock
NEPH,Nephros Inc,USD,NASDAQ,XNCM,United States,Common Stock
NEPT,Neptune Wellness Solutions Inc,USD,NASDAQ,XNCM,United States,Common Stock
NERV,Minerva Neurosciences Inc,USD,NASDAQ,XNCM,United States,Common Stock
NESR,National Energy Services Reunited Corp,USD,NASDAQ,XNCM,United States,Common Stock
NESRW,National Energy Services Reunited Corp,USD,NASDAQ,XNCM,United States,Common Stock
NETE,Net Element Inc,USD,NASDAQ,XNGS,United States,Common Stock
NEWT,Newtek Business Services Corp,USD,NASDAQ,XNMS,United States,Common Stock
NEWTL,Newtek Business Services Corp,USD,NASDAQ,XNMS,United States,Preferred Stock
NEWTZ,Newtek Business Services Corp,USD,NASDAQ,XNMS,United States,Preferred Stock
NEXI,"NexImmune, Inc.",USD,NASDAQ,XNMS,United States,Common Stock
NEXT,NextDecade Corp,USD,NASDAQ,XNCM,United States,Common Stock
NFBK,Northfield Bancorp Inc,USD,NASDAQ,XNGS,United States,Common Stock
NFE,New Fortress Energy LLC,USD,NASDAQ,XNGS,United States,Common Stock
NFLX,Netflix Inc,USD,NASDAQ,XNGS,United States,Common Stock
NFTG,"The NFT Gaming Company, Inc.",USD,NASDAQ,XNCM,,Common Stock
NGM,NGM Biopharmaceuticals Inc,USD,NASDAQ,XNGS,United States,Common Stock
NGMS,NEOGAMES SA,USD,NASDAQ,XNMS,United States,Common Stock
NH,NantHealth Inc,USD,NASDAQ,XNGS,United States,Common Stock
NHICU,NewHold Investment Corp. II,USD,NASDAQ,XNMS,United States,Unit
NHTC,Natural Health Trends Corp,USD,NASDAQ,XNCM,United States,Common Stock
NICE,Nice Ltd,USD,NASDAQ,XNGS,United States,Depositary Receipt
NICK,ETFS Nickel,USD,NASDAQ,XNGS,United States,Common Stock
NISN,"Nisun International Enterprise Development Group Co., Ltd",USD,NASDAQ,XNCM,United States,Common Stock
NIU,Niu Technologies,USD,NASDAQ,XNMS,United States,Depositary Receipt
NKLA,Nikola Corp,USD,NASDAQ,XNGS,United States,Common Stock
NKSH,National Bankshares Inc,USD,NASDAQ,XNCM,United States,Common Stock
NKTR,Nektar Therapeutics,USD,NASDAQ,XNGS,United States,Common Stock
NKTX,Nkarta Inc,USD,NASDAQ,XNGS,United States,Common Stock
NLIT,Northern Lights Acquisition Corp.,USD,NASDAQ,XNCM,United States,Common Stock
NLSP,NLS Pharmaceutics AG,USD,NASDAQ,XNCM,United States,Common Stock
NLSPW,NLS Pharmaceutics AG,USD,NASDAQ,XNCM,United States,Common Stock
NLTX,Neoleukin Therapeutics Inc,USD,NASDAQ,XNMS,United States,Common Stock
NMFC,New Mountain Finance Corp,USD,NASDAQ,XNGS,United States,Common Stock
NMIH,NMI Holdings Inc,USD,NASDAQ,XNMS,United States,Common Stock
NMRD,Nemaura Medical Inc,USD,NASDAQ,XNCM,United States,Common Stock
NMRK,Newmark Group Inc,USD,NASDAQ,XNGS,United States,Common Stock
NMTC,NeuroOne Medical Technologies Corporation,USD,NASDAQ,XNCM,United States,Common Stock
NMTR,9 Meters Biopharma Inc,USD,NASDAQ,XNCM,United States,Common Stock
NN,NextNav Inc.,USD,NASDAQ,XNCM,United States,Common Stock
NNAVW,NextNav Inc.,USD,NASDAQ,XNCM,United States,Common Stock
NNBR,NN Inc,USD,NASDAQ,XNGS,United States,Common Stock
NNDM,Nano Dimension Ltd,USD,NASDAQ,XNCM,United States,Depositary Receipt
NNOX,Nano-X Imaging Ltd,USD,NASDAQ,XNMS,United States,Common Stock
NODK,NI Holdings Inc,USD,NASDAQ,XNCM,United States,Common Stock
NOGN,Nogin Inc,USD,NASDAQ,XNMS,United States,Common Stock
NOGNW,"Nogin, Inc.",USD,NASDAQ,XNCM,United States,Common Stock
NOTV,"Inotiv, Inc.",USD,NASDAQ,XNCM,United States,Common Stock
NOVN,Novan Inc,USD,NASDAQ,XNCM,United States,Common Stock
NOVT,Novanta Inc,USD,NASDAQ,XNGS,United States,Common Stock
NOVV,Nova Vision Acquisition Corporation,USD,NASDAQ,XNCM,United States,Common Stock
NOVVR,Nova Vision Acquisition Corporation,USD,NASDAQ,XNCM,United States,Common Stock
NOVVU,Nova Vision Acquisition Corporation,USD,NASDAQ,XNCM,United States,Unit
NOVVW,Nova Vision Acquisition Corporation,USD,NASDAQ,XNMS,United States,Common Stock
NPAB,New Providence Acquisition Corp. II,USD,NASDAQ,XNMS,United States,Common Stock
NPABU,New Providence Acquisition Corp. II Unit,USD,NASDAQ,XNMS,United States,Unit
NPABW,New Providence Acquisition Corp. II,USD,NASDAQ,XNMS,United States,Common Stock
NPCE,"NeuroPace, Inc.",USD,NASDAQ,XNMS,United States,Common Stock
NRAC,Noble Rock Acquisition Corporation,USD,NASDAQ,XNCM,United States,Common Stock
NRACU,Noble Rock Acquisition Corporation,USD,NASDAQ,XNCM,United States,Unit
NRACW,Noble Rock Acquisition Corporation,USD,NASDAQ,XNCM,United States,Common Stock
NRBO,NeuroBo Pharmaceuticals Inc,USD,NASDAQ,XNCM,United States,Common Stock
NRC,National Research Corp,USD,NASDAQ,XNGS,United States,Common Stock
NRDS,"NerdWallet, Inc.",USD,NASDAQ,XNMS,United States,Common Stock
NRIM,Northrim BanCorp Inc,USD,NASDAQ,XNGS,United States,Common Stock
NRIX,"Nurix Therapeutics, Inc.",USD,NASDAQ,XNMS,United States,Common Stock
NRSN,NeuroSense Therapeutics Ltd.,USD,NASDAQ,XNCM,United States,Common Stock
NRSNW,NeuroSense Therapeutics Ltd.,USD,NASDAQ,XNCM,United States,Common Stock
NRXP,"NRx Pharmaceuticals, Inc.",USD,NASDAQ,XNMS,United States,Common Stock
NRXPW,"NRx Pharmaceuticals, Inc.",USD,NASDAQ,XNMS,United States,Common Stock
NSIT,Insight Enterprises Inc,USD,NASDAQ,XNGS,United States,Common Stock
NSPR,InspireMD Inc,USD,NASDAQ,XNCM,United States,Common Stock
NSSC,Napco Security Technologies Inc,USD,NASDAQ,XNGS,United States,Common Stock
NSTG,NanoString Technologies Inc,USD,NASDAQ,XNMS,United States,Common Stock
NSTS,"NSTS Bancorp, Inc.",USD,NASDAQ,XNCM,United States,Common Stock
NSYS,Nortech Systems Inc,USD,NASDAQ,XNCM,United States,Common Stock
NTAP,NetApp Inc,USD,NASDAQ,XNGS,United States,Common Stock
NTCT,NetScout Systems Inc,USD,NASDAQ,XNGS,United States,Common Stock
NTES,NetEase Inc,USD,NASDAQ,XNGS,United States,Depositary Receipt
NTGR,NETGEAR Inc,USD,NASDAQ,XNGS,United States,Common Stock
NTIC,Northern Technologies International Corp,USD,NASDAQ,XNMS,United States,Common Stock
NTLA,Intellia Therapeutics Inc,USD,NASDAQ,XNMS,United States,Common Stock
NTNX,Nutanix Inc,USD,NASDAQ,XNGS,United States,Common Stock
NTRA,Natera Inc,USD,NASDAQ,XNGS,United States,Common Stock
NTRB,Nutriband Inc.,USD,NASDAQ,XNCM,United States,Common Stock
NTRBW,Nutriband Inc.,USD,NASDAQ,XNMS,United States,Common Stock
NTRS,Northern Trust Corp,USD,NASDAQ,XNGS,United States,Common Stock
NTRSO,Northern Trust Corp,USD,NASDAQ,XNGS,United States,Preferred Stock
NTWK,NetSol Technologies Inc,USD,NASDAQ,XNCM,United States,Common Stock
NUBI,Nubia Brand International Corp.,USD,NASDAQ,XNMS,United States,Common Stock
NUBIU,Nubia Brand International Corp,USD,NASDAQ,XNMS,United States,Unit
NUBIW,Nubia Brand International Corp.,USD,NASDAQ,XNMS,United States,Common Stock
NURO,NeuroMetrix Inc,USD,NASDAQ,XNCM,United States,Common Stock
NUTX,"Nutex Health, Inc.",USD,NASDAQ,XNCM,United States,Common Stock
NUVA,NuVasive Inc,USD,NASDAQ,XNGS,United States,Common Stock
NUVL,"Nuvalent, Inc.",USD,NASDAQ,XNGS,United States,Common Stock
NUWE,"Nuwellis, Inc.",USD,NASDAQ,XNCM,United States,Common Stock
NUZE,"NuZee, Inc.",USD,NASDAQ,XNCM,United States,Common Stock
NVAC,NorthView Acquisition Corporation,USD,NASDAQ,XNMS,United States,Common Stock
NVACR,NorthView Acquisition Corporation,USD,NASDAQ,XNMS,United States,Common Stock
NVACW,NorthView Acquisition Corporation,USD,NASDAQ,XNMS,United States,Common Stock
NVAX,Novavax Inc,USD,NASDAQ,XNGS,United States,Common Stock
NVCN,Neovasc Inc,USD,NASDAQ,XNCM,United States,Common Stock
NVCR,Novocure Ltd,USD,NASDAQ,XNGS,United States,Common Stock
NVCT,"Nuvectis Pharma, Inc.",USD,NASDAQ,XNCM,United States,Common Stock
NVDA,NVIDIA Corp,USD,NASDAQ,XNGS,United States,Common Stock
NVEC,NVE Corp,USD,NASDAQ,XNCM,United States,Common Stock
NVEE,NV5 Global Inc,USD,NASDAQ,XNCM,United States,Common Stock
NVEI,Nuvei Corporation - Subordinate,USD,NASDAQ,XNGS,United States,Common Stock
NVFY,Nova Lifestyle Inc,USD,NASDAQ,XNCM,United States,Common Stock
NVIV,InVivo Therapeutics Holdings Corp,USD,NASDAQ,XNCM,United States,Common Stock
NVMI,Nova Measuring Instruments Ltd,USD,NASDAQ,XNGS,United States,Common Stock
NVNO,enVVeno Medical Corporation,USD,NASDAQ,XNCM,United States,Common Stock
NVNOW,enVVeno Medical Corporation,USD,NASDAQ,XNCM,United States,Common Stock
NVOS,"Novo Integrated Sciences, Inc.",USD,NASDAQ,XNCM,United States,Common Stock
NVSA,New Vista Acquisition Corp,USD,NASDAQ,XNCM,United States,Common Stock
NVSAU,New Vista Acquisition Corp,USD,NASDAQ,XNCM,United States,Unit
NVSAW,New Vista Acquisition Corp,USD,NASDAQ,XNCM,United States,Common Stock
NVTS,Navitas Semiconductor Corporation,USD,NASDAQ,XNMS,United States,Common Stock
NVVE,Nuvve Holding Corp.,USD,NASDAQ,XNCM,United States,Common Stock
NVVEW,Nuvve Holding Corp.,USD,NASDAQ,XNCM,United States,Common Stock
NVX,NOVONIX Limited - American Depository Shares,USD,NASDAQ,XNMS,United States,Common Stock
NWBI,Northwest Bancshares Inc,USD,NASDAQ,XNGS,United States,Common Stock
NWE,NorthWestern Corp,USD,NASDAQ,XNGS,United States,Common Stock
NWFL,Norwood Financial Corp,USD,NASDAQ,XNMS,United States,Common Stock
NWL,Newell Brands Inc,USD,NASDAQ,XNGS,United States,Common Stock
NWLI,National Western Life Group Inc,USD,NASDAQ,XNGS,United States,Common Stock
NWPX,Northwest Pipe Co,USD,NASDAQ,XNGS,United States,Common Stock
NWS,News Corp,USD,NASDAQ,XNGS,United States,Common Stock
NWSA,News Corp,USD,NASDAQ,XNGS,United States,Common Stock
NWTN,NWTN Inc.,USD,NASDAQ,XNCM,United States,Common Stock
NWTNW,NWTN Inc.,USD,NASDAQ,XNCM,United States,Common Stock
NXGL,"NexGel, Inc Common Stock",USD,NASDAQ,XNCM,United States,Common Stock
NXGLW,"NEXGEL, Inc.",USD,NASDAQ,XNCM,United States,Common Stock
NXGN,NextGen Healthcare Inc,USD,NASDAQ,XNGS,United States,Common Stock
NXL,Nexalin Technology Inc,USD,NASDAQ,XNCM,United States,Common Stock
NXLIW,"Nexalin Technology, Inc.",USD,NASDAQ,XNCM,United States,Common Stock
NXPI,NXP Semiconductors NV,USD,NASDAQ,XNGS,United States,Common Stock
NXPL,NextPlat Corp,USD,NASDAQ,XNCM,United States,Common Stock
NXPLW,NextPlat Corp,USD,NASDAQ,XNCM,United States,Common Stock
NXST,Nexstar Media Group Inc,USD,NASDAQ,XNGS,United States,Common Stock
NXT,Nextracker Inc.,USD,NASDAQ,XNGS,,Common Stock
NXTC,NextCure Inc,USD,NASDAQ,XNGS,United States,Common Stock
NXTP,"NextPlay Technologies, Inc.",USD,NASDAQ,XNCM,United States,Common Stock
NYAX,Nayax Ltd.,USD,NASDAQ,XNGS,United States,Common Stock
NYMT,New York Mortgage Trust Inc,USD,NASDAQ,XNGS,United States,REIT
NYMTL,"New York Mortgage Trust, Inc.",USD,NASDAQ,XNGS,United States,Common Stock
